CAGR,Volatility,Sharpe,Max Drawdown
0.43639256435424967,0.34921848725457555,1.1762664230031394,-0.544780652555614
0.3660887821043419,0.2499206185008376,1.3318379808748442,-0.41188236386338317
0.1879973572120004,0.14089195809631017,1.2520445046703852,-0.24205171378767187
