A_EqualWeight_Q,B_Momentum6M,C_RiskParity
0.9699704562710775,0.9699704562710775,0.9748901821772735
0.9622600356585664,0.9622600356585664,0.9701315676147236
0.962905732394328,0.962905732394328,0.9691250289117613
0.9575137784088352,0.9575137784088352,0.9659567997973969
0.9494076418684254,0.9494076418684254,0.9597241461937577
0.9510290993151181,0.9510290993151181,0.958727456282865
0.9523451046930331,0.9523451046930331,0.959354632542151
0.9646801605599008,0.9646801605599008,0.9562937753821447
0.970878080102277,0.9686899274663738,0.9578449769821406
0.9668733000493517,0.9693981865072663,0.9580101634890703
0.9619459923304196,0.9660790444256897,0.9552603524988079
0.9619459923304196,0.9660790444256897,0.9552603524988079
0.9789904591936875,0.9752499427592147,0.9618178838253336
0.9738325923447121,0.9746201763446399,0.9589681291145271
0.9749361368420865,0.9687423866656287,0.9546671652919015
0.9744451665862929,0.9691505407190804,0.955656259038229
0.9978148503554927,0.9879774433040293,0.9692759558051921
1.0083533387757422,0.9986000581355119,0.975926409572739
1.0037717518745457,0.9976103932717683,0.9750143806817411
1.0000052002532904,0.99523178859034,0.9721183911868985
0.9924432148242263,0.9939107329243219,0.9709019857962875
0.9910233291838193,0.9933945472696174,0.9681015917296765
0.9816446834767849,0.9879595396188842,0.957831250107962
0.9756379901061318,0.9827708928514045,0.953413402514037
0.9749328808819326,0.9816394137226707,0.9512298870744629
0.970270708698259,0.9766121305301977,0.9464792211197453
0.9844058762066709,0.9810969159672396,0.9510743789877436
0.9870558810099352,0.9803985904174934,0.9490891723650294
0.9924991649101361,0.9884595734133894,0.9555364696919593
0.9898123095562568,0.9895737648618271,0.9570796272069897
0.984938857265685,0.9867443242568616,0.9531547076423675
0.9830132919530169,0.9805876042855514,0.9535548542940012
0.9753758991051804,0.9712997286135887,0.9473679581400106
0.9800101855513803,0.9795823112398256,0.9492385466234493
0.976075936074008,0.9726397920776587,0.9476101853802072
0.9710372518699153,0.9650656453743238,0.9443924809999599
0.9723931842415854,0.9672709887986297,0.9450589964615709
0.9622679213251804,0.9403106990528516,0.9471913359532929
0.9681870668377643,0.9521947509666789,0.9484254812307301
0.9683127917579218,0.9466203021972082,0.9525291009990572
0.9624629133710083,0.9399252589682249,0.9475571034723466
0.96554521447407,0.9440092585518194,0.9498454003257967
0.9588540331908985,0.9291346404193522,0.9493645470505898
0.8997657912141672,0.8272182294421712,0.923878622140477
0.9236000650974027,0.8648281529176753,0.935445790393797
0.9343013688590511,0.8840651132649019,0.9386834846905813
0.923192199021619,0.873579396431533,0.9271386829527004
0.8793651111767173,0.8155304249034498,0.8955022988366702
0.8877592399509892,0.8374250850248008,0.8928366376285161
0.9007193201736576,0.8511419533076902,0.9052141446256192
0.9069010674059308,0.853045810784086,0.9146924923125472
0.9185511568172253,0.8696811124151552,0.9219472481177905
0.914642287917388,0.8671503390707446,0.9190528675193919
0.9040426726047612,0.8623320236017107,0.910223576033699
0.9096982710953816,0.8637367777184674,0.9142530452348072
0.9049593666914856,0.8585560746583992,0.9100343611206148
0.9035504228458392,0.8566394664209406,0.9049836569196555
0.9035504228458392,0.8566394664209406,0.9049836569196555
0.928608936207423,0.8709896044957292,0.9189876287227285
0.9135573343456184,0.8580150067565402,0.9059986695056157
0.916326874934025,0.8603841584681666,0.9090128870796131
0.9191710455578889,0.8612747680935878,0.9101587791325889
0.9061319070071798,0.8541387703060698,0.9052363957477911
0.9085520852720587,0.854478280882104,0.9076220461147797
0.913613975335797,0.8618854050978083,0.9163341237003295
0.9170069917210129,0.8673399307104844,0.9209563396029579
0.9184771623941304,0.8707344187254906,0.920697417736963
0.9104127131439286,0.8639786001187961,0.916709117949139
0.9091260322935169,0.8608895957738372,0.9107552204955448
0.9094102804086277,0.8624248141297762,0.9120383777411999
0.9202620354424415,0.8758354739357254,0.9229927483163605
0.9190989198981298,0.8730151961059256,0.92013763877841
0.9127409136098434,0.8649713387614109,0.9074971823990066
0.9085608932157925,0.8611904809460392,0.9046729453433568
0.9102679238880014,0.8678936190773184,0.9049681947663304
0.9126045050929569,0.8701362315834096,0.905896856974283
0.9232622436763872,0.8814325056252581,0.9206157238648531
0.9321249673056684,0.8927831667502533,0.926645988681405
0.9415158325546266,0.8969563592082755,0.9333519404150675
0.9396830378853592,0.8988473567089306,0.9336959143307025
0.940054194157444,0.9023058220670105,0.9336424614089489
0.947312087925995,0.9067008818976738,0.9425725815930563
0.950645805484065,0.9089576606085272,0.9455568179566942
0.9556400789229098,0.909531580100426,0.9481243975873698
0.9628334612556666,0.9118951827382819,0.9566710665092739
0.9692638040873406,0.9211498531301061,0.9603842139589942
0.9793119007702337,0.9285547130238995,0.9623188940722648
0.9788140235110676,0.9284542509749943,0.960584043666995
0.9879281963296684,0.9331666190178284,0.9662369361123593
0.9790643391448962,0.9258274894952832,0.958165788325921
0.9939608475930517,0.940535688901939,0.966968216492339
1.0000191176478672,0.9480991966314455,0.9707557694238664
1.0096044830905073,0.9526196742726989,0.9735614467751348
1.0197216578847157,0.957611193991476,0.9777889941896024
1.0333787874855263,0.9696632542231304,0.9818817284508483
1.0403301859312972,0.9733542417060692,0.9804381158907355
1.053153530061972,0.9788749265873633,0.9826341712516936
1.0905300509831555,1.0043514484879046,0.9957607204972116
1.1286939050184808,1.0266051085802044,1.0036221825974263
1.1315977557335188,1.026944269872907,1.0000922838487096
1.1069422849105603,1.0131088910070907,0.9902879998409508
1.0900207116528617,1.0036045974040304,0.9784867113274279
1.0932922853899008,1.0016658578183288,0.978858597878258
1.051734902061986,0.9797454031602457,0.9642773691867035
1.0223924459930338,0.9618041442140698,0.9518872907985102
1.0473540710864881,0.9705229707723009,0.9580648356726772
1.0410147006965935,0.9626393642966171,0.952510975434057
1.0406096409341958,0.9682703038768438,0.9559558306846767
1.040328982090431,0.9678309325438572,0.9505396021202872
1.0456144113774386,0.9769235116050308,0.9558716565727776
1.0403658960848772,0.9736441907232645,0.9581866600615884
1.0356677074337182,0.9724254096143309,0.9554816315876652
1.0335901786298427,0.9708089993724744,0.9513704427467123
1.0331430188274593,0.9710769656704548,0.9540701444525815
1.040268444723851,0.9750398889473783,0.9547321085406913
1.040268444723851,0.9750398889473783,0.9547321085406913
1.068093287918684,0.9911350857444444,0.9600934307238271
1.0881419060463204,1.0228259610916746,0.9667286078291997
1.0786230996108466,1.0013740203562398,0.9681965434381856
1.0660905092841544,0.9907454007153648,0.9559900911489426
1.066729937473116,0.9931529906077151,0.9556556175996506
1.083666349589407,1.0049653126125908,0.9741353041103592
1.1089681716334985,1.054853530023173,0.9748930572447828
1.1258129362734344,1.0858311505372422,0.9781291129092556
1.1239697728392901,1.0868548597527041,0.9745191846826219
1.122738470641509,1.0839707523740956,0.9746617480936567
1.1503695699495975,1.138025063136062,0.9782771195376577
1.140817265924421,1.1245430487895018,0.9726743802298141
1.1618980841761177,1.1584182961650131,0.9806824323814979
1.1636121142403055,1.1491002211905277,0.9900206019713659
1.1501835048089848,1.1422993865842404,0.9736905358792992
1.1555648546238537,1.153057970816282,0.9751132282075711
1.142180678803534,1.1201968078881828,0.9779352334791841
1.1418482562421655,1.1178896935285338,0.978777633626088
1.150530641286302,1.1289601425489888,0.9839321636218046
1.1635805404043837,1.14948847800814,0.9895746448172354
1.1635805404043837,1.14948847800814,0.9895746448172354
1.1318776161778186,1.0976453116235025,0.9775353548284588
1.145209567357461,1.1165318875755859,0.9842545451467918
1.1339804158298923,1.1033998071006963,0.9762305714508995
1.1338453387489669,1.107404307885083,0.9728597589440187
1.1338453387489669,1.107404307885083,0.9728597589440187
1.136104366512138,1.1113247927680396,0.9736106556958464
1.1368233631238385,1.1105858969646238,0.9753604941844952
1.1350109428745327,1.1065874365912898,0.9757023468344858
1.1568023272216974,1.1491904256180319,0.9778451706701666
1.1468064380260157,1.1383972375255875,0.9700875741354661
1.1397344810881023,1.129360619713662,0.9655837976195732
1.130085744496619,1.110791864048516,0.9642088331215309
1.1196645666789566,1.1012611923457498,0.9549299917202075
1.1179503592309294,1.0981457253372136,0.9543955644058653
1.056650197991064,0.9946696112577453,0.9357858949850066
1.056650197991064,0.9946696112577453,0.9357858949850066
1.072072684136214,1.0206543625125426,0.9398059520842988
1.1099482549689226,1.0853348552112696,0.9496338205781996
1.103666100791588,1.0713513236010404,0.9503561756442594
1.0846028154325644,1.0312410159479786,0.9509049657728247
1.0915843728565644,1.0451822235558792,0.9511552905098173
1.1010955966425158,1.051102091750453,0.9620186766577012
1.1011077865423717,1.0541313887413284,0.9596453500156157
1.0854558799247802,1.0294660709025598,0.9537811267971109
1.094892958380515,1.033953743868541,0.9656505612966385
1.0923421718086759,1.0255135990683129,0.9684858666026809
1.087273550612749,1.0241890981664306,0.9612001402367757
1.0889810571218115,1.0202319065125962,0.9673964255488955
1.1132119600725108,1.0555231008079868,0.9783280104368707
1.1091157276320378,1.0498928296308205,0.9763676119566124
1.0965782032671172,1.0285376075054486,0.9733534380203387
1.0983223408342184,1.0323636684389828,0.9730396639618627
1.1063147242783327,1.0430428492381665,0.9775050266441694
1.1144105140017233,1.0454415958713328,0.9893325852905018
1.1243947146076212,1.0561380480702447,0.9969230069501007
1.1243947146076212,1.0561380480702447,0.9969230069501007
1.142005539469952,1.0915964599797177,0.9963352691771397
1.1588310517767602,1.1107120955076981,1.0084867364155155
1.1722625847178803,1.124893797466635,1.0192801397153464
1.1682650049449208,1.120900479263511,1.0158991327347806
1.182680269364045,1.1472735909797278,1.0181038838432763
1.1682859146229774,1.1210611572284002,1.0155725196138965
1.1752685997665218,1.1295780592529017,1.020166899119438
1.1806673011879913,1.1322543773260474,1.0268225304472072
1.1841108702390006,1.1423519812754972,1.024291845098065
1.1912364629304755,1.152339612199159,1.0286277062545162
1.1953237071928597,1.1520012155044042,1.034520470632461
1.1899970704210234,1.1371300557057678,1.0365067934028165
1.196216176520386,1.1381875434012165,1.045475476140356
1.1867560257207765,1.1212205802390236,1.0426023410075604
1.1922965327951693,1.128052357071427,1.0464276474960794
1.1857854136368786,1.1239760731157684,1.0393711045773342
1.185307762927792,1.1246688259655815,1.0379415209343141
1.194131606205642,1.1321549464499316,1.046531639385041
1.198058216936427,1.139338144206668,1.047025707421342
1.1874219038612044,1.1275931081105728,1.0386581455369455
1.1874517663780717,1.128034689841549,1.0384388959838622
1.198739310671299,1.134664266599039,1.051401567660197
1.2032091537778669,1.1411318820821938,1.0536016727853388
1.1931251611317117,1.1233773633915964,1.0503186919044152
1.1945511668009252,1.1283072805760914,1.048923808273549
1.2001156716997148,1.136682663919906,1.051697900142024
1.1883767202036146,1.12995937097593,1.0381002364579088
1.185689509040632,1.1266456035411654,1.0362421014343814
1.185689509040632,1.1266456035411654,1.0362421014343814
1.1942791270699307,1.1400245955656056,1.0401869469920595
1.1980963208754443,1.1339179443971659,1.0503217591500436
1.1926365165989914,1.1289663373109633,1.0450797051405583
1.1953381492807524,1.1325833470847364,1.0465350835410738
1.1968246688752011,1.1347666617573242,1.047624601922756
1.1961971923721098,1.1381933486490226,1.04462556038548
1.1998450756194803,1.1430695480013249,1.046444241818729
1.201183585805155,1.143169341482176,1.0487071176709297
1.2014787444251707,1.142616473046202,1.0489224134880022
1.1996811449190667,1.1390003460368099,1.0486328390770758
1.2061753566575961,1.1450127472966267,1.0540656829352086
1.212562656004683,1.151585398615853,1.0595257984316002
1.2109517938480099,1.1490901190955207,1.0591712456489257
1.205851428096467,1.1467806667882134,1.0534284741137254
1.2133323365868678,1.156921054997639,1.0579021176584866
1.2145008850318328,1.1563812674230247,1.0601336582702643
1.2286388884252832,1.171924307980276,1.070907645224929
1.2324694772030742,1.180445641099904,1.071356005527625
1.239293269794048,1.1929636258800294,1.0733974456409159
1.2306108102793187,1.1840331097498966,1.0665083084289482
1.2455254698292169,1.209313380179035,1.072642858145715
1.2519885344957637,1.217966818831609,1.0767206682476134
1.2348798552112235,1.18560981131846,1.0714297481319455
1.242926864509317,1.194856753263244,1.0768652630480395
1.2543670096034711,1.2079335179006165,1.0849567949708887
1.2467233358824092,1.192445768704576,1.083555956343794
1.2474285280720605,1.1988948756146545,1.0804604138637721
1.2392652263779353,1.1903727550107308,1.0738155682855475
1.239870986818137,1.1920585073998236,1.073684546559214
1.2558681187567908,1.2136623558650996,1.0836087323146857
1.2484175344051796,1.2102717625460728,1.0753413849734004
1.2460651677429098,1.1988235302530825,1.0790640018267037
1.2477821407446605,1.2017640713950462,1.0793487034516815
1.2465057063518012,1.2031903937392006,1.0768033082964457
1.2455969750336915,1.2036208230262175,1.0749314934488436
1.2486267592808569,1.2037851573909577,1.0794237066239087
1.2458292116318246,1.201764019428213,1.0763115443089766
1.2395124224223526,1.1989935991778324,1.0692194766592178
1.222835720770676,1.1725368523196456,1.0610576727257084
1.2285467392883478,1.1800570806648571,1.0649218528063307
1.2281939715695467,1.1814308273341747,1.0635978829755377
1.2280842711365756,1.1833103299076588,1.06294670685935
1.233065294445291,1.1900298160858835,1.0662922880119088
1.2352379545332808,1.1952952791436904,1.0663222980847904
1.2518533905824767,1.2261176134934828,1.0719995467979175
1.2518533905824767,1.2261176134934828,1.0719995467979175
1.3036965468880561,1.3165836751815285,1.0923764000461211
1.308663472279533,1.3250777920514274,1.094954093823676
1.309830105099048,1.3268250558668226,1.0962214999470306
1.345981673833552,1.3795991225583348,1.1140918256317074
1.3612978019667865,1.4048630528005843,1.1221469172375729
1.3546966316124125,1.3921957948907577,1.1201098657898199
1.366810706933285,1.4045408370720414,1.128853592016366
1.3632253000086854,1.395554340989137,1.1279399935697167
1.3630006108281674,1.3981752023993492,1.124647276512822
1.462701070767574,1.5824456043057664,1.161058379927346
1.449233887246122,1.5567941862295955,1.1554453101701496
1.4584195013343406,1.5708078473810312,1.1596658855583204
1.505048951070023,1.6659380903332603,1.1761780110026645
1.4982260937909713,1.646276741037067,1.1745644485049238
1.4906699491786866,1.6310222780674966,1.1734544293426785
1.4349556601823792,1.5319917107453842,1.150574093718959
1.3838039314744395,1.4343875297994553,1.130902906027391
1.4083553561062832,1.476472720900387,1.144466409717284
1.4456075764068694,1.5390160645437276,1.1525788011922207
1.4323176389456438,1.5212515873091284,1.1410353816105092
1.4297745813436866,1.5119475767670298,1.1456928555114754
1.4346292777158143,1.5083808868308586,1.1555071787928124
1.4685448746646197,1.5613135095999122,1.1716786319234578
1.47923323071622,1.5708761743336472,1.180380264568866
1.47923323071622,1.5708761743336472,1.180380264568866
1.4756234321480977,1.5633090065100355,1.178775223547139
1.4863778266020924,1.5763961765948042,1.1862520438758093
1.4573106279261012,1.523669702073422,1.1778011586953743
1.487151908725723,1.5670905704983835,1.1942895743281032
1.470198760037711,1.5386311195574336,1.1887937943624869
1.4784285730306863,1.559850876120522,1.1887292747454652
1.4754172952631042,1.548477768629359,1.1910781545115587
1.4770816657858101,1.5529423455805096,1.191618856248487
1.4783995826646077,1.5586604141934128,1.1899518060042265
1.4878202290959233,1.5738796831746165,1.1940684522839256
1.4878014544333562,1.5736414215860137,1.1940151569128588
1.4774792424255025,1.5603748778661821,1.1887433328846084
1.4826230875247037,1.5630033618401227,1.1932826374307772
1.4704553042676718,1.5417755128823833,1.1900670572944285
1.4683305397711461,1.543735523282044,1.1858335755464269
1.4688930360520835,1.5419067977926284,1.1876318573965592
1.4781911233306508,1.550192967512156,1.1948137442776627
1.4778503572096617,1.5506257576151175,1.1943186641275743
1.4852111704336501,1.557112837472071,1.2004230793725819
1.4475023730667302,1.4853083493245747,1.1916283500838356
1.4015299790152456,1.399375929445817,1.1800157066887917
1.416791732042949,1.427832759639002,1.1836489115003515
1.428046860789719,1.446673167303981,1.1875328159810303
1.4207647234761034,1.4389987893412781,1.1837164647928151
1.4332603055344104,1.4626188400331213,1.186210328924451
1.4328650885306995,1.4591569197272871,1.1877958113365423
1.4374180622318977,1.4662105446656375,1.1892813528122157
1.4339107424984852,1.4611092758935729,1.1883674768258976
1.431218248130624,1.4579145528986928,1.1865559246792492
1.417743342590434,1.4295116976673823,1.1858527665521983
1.4261320216221982,1.444867793798683,1.1870505149848094
1.4236605774576507,1.439138707859421,1.1874533661648365
1.4278903315526357,1.4428108315825774,1.191225058985051
1.4240792805560225,1.4418187299370953,1.186542969690746
1.4325252688301506,1.4580936415667394,1.1880978986909214
1.4306955391254688,1.4536581960552941,1.1885943500313385
1.420313010269517,1.4441065390923429,1.1797177641651397
1.4175991184162777,1.4400405016259707,1.1784170848508522
1.41758117542857,1.4419138723807998,1.1770045714827877
1.4163259043997511,1.435631373003195,1.179785021863336
1.4135929211364506,1.4373660887001125,1.1748995628177077
1.40965345371974,1.4329406421653623,1.171855360624036
1.4090080506116875,1.4293906388998514,1.1731846062511355
1.4185776835026835,1.4384463980518474,1.1812214029583048
1.4185776835026835,1.4384463980518474,1.1812214029583048
1.4566746842887126,1.4965141325118485,1.1973251375948044
1.4582380010975589,1.5015061943146994,1.1963841645934532
1.4638626011733589,1.516486002752707,1.194533901044424
1.4462793862599255,1.5022106559560866,1.1760475415809992
1.441273169437575,1.4849884987652529,1.181732230192043
1.431967231701407,1.4802102492673535,1.1700291509794287
1.4345509061875195,1.4832150372167974,1.1716200507748453
1.4334964471191505,1.4791324466570903,1.1741268522510717
1.4303246745364147,1.4769914384425984,1.1706051635120496
1.4331756772573243,1.480951748118674,1.1720632074083333
1.4329380272776973,1.4799147276419125,1.172374337026523
1.4365122569104523,1.4712665106744303,1.1839872810819017
1.4399760244691953,1.4725563549076333,1.1887960733976173
1.442914563291444,1.4808235328594475,1.1868833031996295
1.442790647972095,1.4858575824291713,1.1824548889646886
1.4407848376416676,1.4827834498729224,1.1825468695250605
1.440512086631734,1.481208004951522,1.183869972789137
1.4363636188632751,1.4795940319790748,1.1779392244007605
1.4415386065955018,1.4867420065592656,1.1816314354389579
1.4410494342057045,1.4887781665108282,1.1797006049192913
1.4204134998736644,1.474109882507976,1.160541736263395
1.4235551100898625,1.4782953819163285,1.1629021974504399
1.4198800860179652,1.476497941043512,1.159270735855931
1.4217388158443314,1.4816076642792466,1.1586501750245202
1.4273077658780495,1.4868884911138887,1.1635986448170155
1.435853260551155,1.5134432894383958,1.1596010473801237
1.433598448998279,1.5074090081620386,1.1598989223671023
1.4336367254500222,1.5079961261881474,1.1592783656168568
1.4339115970051428,1.511572122694926,1.1579297246842482
1.4326489215860359,1.5096546406145397,1.1568954772116962
1.4376711601942165,1.5116651335381128,1.1628715126023141
1.4361064725166346,1.5036262798801414,1.1651744609955066
1.434006315695262,1.5026283805476257,1.1628308724368663
1.4360795331283664,1.5058097228006886,1.1639010514083852
1.4528800261107708,1.5363034307366263,1.1703127436970222
1.4577478853733077,1.5429891749339386,1.1727023255923466
1.4693599446198993,1.5698073400428316,1.1738435043007025
1.476173133951999,1.5834402638724907,1.175402990922566
1.477993096136643,1.585842811264042,1.1761462145990906
1.4875624790847268,1.6024163874417383,1.1809747082361948
1.5075696673233534,1.6417014188780759,1.1892394870365497
1.515870360661337,1.657055294421198,1.1927808213541433
1.4806997443327126,1.5873475368826861,1.1769134871452658
1.4909301217743014,1.607328221203468,1.1813516533067885
1.4928688422313128,1.6084871825662377,1.1848206073780585
1.497786246701927,1.6178125077937169,1.1874547581929298
1.5121934931280485,1.6393883169931796,1.1969254385205943
1.5005525154227708,1.6247996620927665,1.1891771222036243
1.488943777577774,1.61805428317177,1.1784445095116496
1.4772469733325564,1.6001376492237016,1.1716012603173016
1.489980764666653,1.614403541781423,1.1814781174496842
1.5103015454173891,1.6571780784352488,1.1894007876842696
1.5081237447768234,1.6528753106261427,1.188833445272427
1.5097819705402946,1.6634309498751856,1.1869905336035904
1.5072007208415559,1.6508027031316377,1.1888951449139205
1.516230817564501,1.667544210485428,1.1934339129512657
1.5019459832055404,1.6521229184223223,1.1828800547878888
1.5019459832055404,1.6521229184223223,1.1828800547878888
1.4989967287181283,1.6475626502661187,1.1814337154247143
1.4979992460234304,1.6417190091853358,1.1818977529662307
1.4965056586802614,1.6405503675758206,1.1807943187019427
1.4954551998328094,1.6488578491251078,1.1765515766043817
1.5000951289571378,1.6617299980848925,1.177029109784071
1.5170232912892958,1.691575381521451,1.1857188640729024
1.5048473316298112,1.666691446692645,1.1810810208334368
1.5095936333199333,1.6746994796552017,1.1838697981107287
1.5205554377929453,1.6854214758923285,1.1933976788946234
1.5223851628704093,1.6889887325085007,1.194405160484213
1.5214350194408108,1.6900951921673455,1.1934361630020773
1.5275682127571042,1.7005629179137007,1.1966095511460624
1.529572802851909,1.7023108916763185,1.1987553815699492
1.5184902806014515,1.6957173544338668,1.1880485829382916
1.5114465977187919,1.688052931281778,1.1831376966440126
1.5182091567203717,1.6985020433827136,1.186966901132411
1.5268738462761893,1.7110758344864234,1.1925044535574645
1.5303278680786265,1.720445334295665,1.1934816840679212
1.550469354187581,1.762735903229818,1.2014153267872403
1.5670756195049451,1.7996371824250783,1.2074182511452147
1.6041990104522592,1.873047274770902,1.22437066341692
1.6041990104522592,1.873047274770902,1.22437066341692
1.6151509410530822,1.8898323623412652,1.231131465875059
1.636837198073681,1.9396645637334047,1.238286644165606
1.642527670796745,1.9417834055556389,1.2437168663192215
1.6302561219723903,1.9232980278303986,1.2359546216735544
1.6302561219723903,1.9232980278303986,1.2359546216735544
1.6853744968532733,2.0284234869546527,1.2632766635822885
1.7503805924919507,2.1615601519094043,1.2929180201765775
1.6875485096686036,2.0091667810596614,1.2709322559009046
